Date,Home,Score,Away,Result,W,D,L,Pts,Poss,Gls,Ast,CrdY,CrdR,GlsPer90,AstPer90,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,GA,GA90,SoTA,Saves,Save%,CS,CS%,Cmp%,KP,1/3,Prog,SCA,SCA90,PassLiveSCA,DribSCA,ShSCA,DefSCA,GCA,GCA90,PassLiveGCA,DribGCA,ShGCA,DefGCA,TklW,Blocks,Int,Err,Live,Miscon,MP_1_Home,Min_1_Home,MP_2_Home,Min_2_Home,Gls_2_Home,Ast_2_Home,GlsPer90_2_Home,AstPer90_2_Home,MP_3_Home,Min_3_Home,Gls_3_Home,Ast_3_Home,GlsPer90_3_Home,AstPer90_3_Home,MP_4_Home,Min_4_Home,Gls_4_Home,Ast_4_Home,GlsPer90_4_Home,AstPer90_4_Home,MP_5_Home,Min_5_Home,Gls_5_Home,Ast_5_Home,GlsPer90_5_Home,AstPer90_5_Home,MP_6_Home,Min_6_Home,Gls_6_Home,Ast_6_Home,GlsPer90_6_Home,AstPer90_6_Home,MP_7_Home,Min_7_Home,Gls_7_Home,Ast_7_Home,GlsPer90_7_Home,AstPer90_7_Home,MP_8_Home,Min_8_Home,Gls_8_Home,Ast_8_Home,GlsPer90_8_Home,AstPer90_8_Home,MP_9_Home,Min_9_Home,Gls_9_Home,Ast_9_Home,GlsPer90_9_Home,AstPer90_9_Home,MP_10_Home,Min_10_Home,Gls_10_Home,Ast_10_Home,GlsPer90_10_Home,AstPer90_10_Home,MP_11_Home,Min_11_Home,Gls_11_Home,Ast_11_Home,GlsPer90_11_Home,AstPer90_11_Home,MP_1_Away,Min_1_Away,MP_2_Away,Min_2_Away,Gls_2_Away,Ast_2_Away,GlsPer90_2_Away,AstPer90_2_Away,MP_3_Away,Min_3_Away,Gls_3_Away,Ast_3_Away,GlsPer90_3_Away,AstPer90_3_Away,MP_4_Away,Min_4_Away,Gls_4_Away,Ast_4_Away,GlsPer90_4_Away,AstPer90_4_Away,MP_5_Away,Min_5_Away,Gls_5_Away,Ast_5_Away,GlsPer90_5_Away,AstPer90_5_Away,MP_6_Away,Min_6_Away,Gls_6_Away,Ast_6_Away,GlsPer90_6_Away,AstPer90_6_Away,MP_7_Away,Min_7_Away,Gls_7_Away,Ast_7_Away,GlsPer90_7_Away,AstPer90_7_Away,MP_8_Away,Min_8_Away,Gls_8_Away,Ast_8_Away,GlsPer90_8_Away,AstPer90_8_Away,MP_9_Away,Min_9_Away,Gls_9_Away,Ast_9_Away,GlsPer90_9_Away,AstPer90_9_Away,MP_10_Away,Min_10_Away,Gls_10_Away,Ast_10_Away,GlsPer90_10_Away,AstPer90_10_Away,MP_11_Away,Min_11_Away,Gls_11_Away,Ast_11_Away,GlsPer90_11_Away,AstPer90_11_Away
2016-11-05,Chelsea,5 - 0,Everton,W,13.000,-7.000,-6.000,32.000,3.000,25.000,8.000,0.000,-1.000,0.650,0.210,82.000,13.000,-3.200,2.160,0.340,0.030,0.110,-11.000,-0.290,-43.000,-32.000,-0.018,3.000,7.900,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,36,3240,37,3296,6,0,0.16,0.00,38,3420,1,4,0.03,0.11,33,2954,1,0,0.03,0.00,31,2693,6,3,0.20,0.10,35,3138,1,1,0.03,0.03,34,2483,3,2,0.11,0.07,35,2694,1,7,0.03,0.23,36,2982,16,5,0.48,0.15,35,2140,9,9,0.38,0.38,35,3082,20,7,0.58,0.20,19,1683,36,3160,1,2,0.03,0.06,27,2250,3,2,0.12,0.08,6,475,0,0,0.00,0.00,26,2316,4,3,0.16,0.12,23,1543,0,1,0.00,0.06,36,2899,5,8,0.16,0.25,17,1441,0,2,0.00,0.12,33,2108,2,1,0.09,0.04,37,3266,25,6,0.69,0.17,1,25,0,0,0.00,0.00
2016-11-06,Arsenal,1 - 1,Tottenham,D,-3.000,-2.000,5.000,-11.000,-1.600,-11.000,-4.000,0.000,0.000,-0.290,-0.100,-102.000,-56.000,-3.000,-2.680,-1.470,0.010,0.040,18.000,0.480,57.000,39.000,0.014,-4.000,-10.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,35,3097,33,2822,2,0,0.06,0.00,36,3153,0,2,0.00,0.06,26,2274,2,2,0.08,0.08,33,2503,1,4,0.04,0.14,33,2841,8,10,0.25,0.32,28,1916,10,2,0.47,0.09,26,1456,3,4,0.19,0.25,32,2485,2,2,0.07,0.07,29,1779,0,0,0.00,0.00,38,3217,24,10,0.67,0.28,34,3004,33,2701,0,5,0.00,0.17,18,1530,2,2,0.12,0.12,33,2894,0,0,0.00,0.00,36,3043,2,1,0.06,0.03,5,357,0,0,0.00,0.00,34,2062,14,6,0.61,0.26,36,3012,4,1,0.12,0.03,30,2056,1,1,0.04,0.04,36,3157,8,15,0.23,0.43,30,2521,29,5,1.04,0.18
2016-11-06,Liverpool,6 - 1,Watford,W,11.000,3.000,-14.000,36.000,15.900,38.000,25.000,0.000,-3.000,1.000,0.660,215.000,93.000,3.200,5.660,2.450,0.030,0.050,-26.000,-0.680,-73.000,-47.000,0.006,5.000,13.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10,900,37,3323,0,2,0.00,0.05,36,3154,7,3,0.20,0.09,29,2457,1,0,0.04,0.00,24,2116,1,4,0.04,0.17,31,2348,8,6,0.31,0.23,24,1112,0,2,0.00,0.16,32,2371,5,2,0.19,0.08,31,2227,13,8,0.53,0.32,35,3062,11,7,0.32,0.21,27,2235,13,5,0.52,0.20,38,3337,27,2282,1,2,0.04,0.08,22,1820,2,0,0.10,0.00,33,2905,2,4,0.06,0.12,29,2091,0,3,0.00,0.13,27,2030,0,2,0.00,0.09,27,1617,2,1,0.11,0.06,37,3203,7,1,0.20,0.03,13,1037,2,2,0.17,0.17,37,2944,10,4,0.31,0.12,18,1291,1,0,0.07,0.00
2016-11-06,Hull City,2 - 1,Southampton,W,-3.000,-3.000,6.000,-12.000,-8.500,-3.000,-3.000,0.000,-1.000,-0.080,-0.080,-153.000,-53.000,-0.800,-4.030,-1.390,0.010,0.060,32.000,0.850,84.000,52.000,0.001,-9.000,-23.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16,1440,29,2307,2,1,0.08,0.04,26,2135,0,2,0.00,0.08,22,1722,3,0,0.16,0.00,33,2524,0,2,0.00,0.07,37,3185,3,1,0.08,0.03,15,638,0,0,0.00,0.00,16,927,1,1,0.10,0.10,24,1425,4,3,0.25,0.19,5,280,0,0,0.00,0.00,38,3420,23,2070,1,0,0.04,0.00,16,1404,0,0,0.00,0.00,21,1853,1,0,0.05,0.00,28,2507,2,3,0.07,0.11,16,1301,0,0,0.00,0.00,16,1021,1,1,0.09,0.09,32,2643,0,3,0.00,0.10,35,3071,1,0,0.03,0.00,15,934,6,1,0.58,0.10,33,2411,3,5,0.11,0.19,37,2899,7,1,0.22,0.03
2016-11-06,Swansea City,1 - 3,Manchester Utd,L,-6.000,-10.000,16.000,-28.000,-8.600,-9.000,-6.000,0.000,-1.000,-0.240,-0.150,-186.000,-62.000,0.900,-4.890,-1.630,0.010,0.040,41.000,1.080,63.000,22.000,-0.142,-9.000,-23.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,37,3330,8,662,1,0,0.14,0.00,27,2430,4,0,0.15,0.00,18,831,1,0,0.11,0.00,13,1036,0,1,0.00,0.09,23,1291,0,1,0.00,0.07,16,1163,0,0,0.00,0.00,33,2442,15,1,0.55,0.04,18,561,1,0,0.16,0.00,27,1922,3,1,0.14,0.05,38,3327,9,13,0.24,0.35,35,3150,18,1584,0,0,0.00,0.00,21,1663,1,0,0.05,0.00,12,758,0,1,0.00,0.12,18,1333,0,0,0.00,0.00,30,2608,5,4,0.17,0.14,25,1614,6,3,0.33,0.17,25,1539,5,5,0.29,0.29,23,1600,0,0,0.00,0.00,28,1605,1,0,0.06,0.00,28,2438,17,5,0.63,0.18
2016-11-06,Leicester City,1 - 2,West Brom,L,0.000,-1.000,1.000,-1.000,4.600,3.000,-1.000,0.000,0.000,0.080,-0.030,36.000,21.000,2.200,0.950,0.560,-0.010,-0.050,12.000,0.320,30.000,18.000,-0.016,3.000,7.900,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9,754,27,2430,1,0,0.04,0.00,33,2926,2,1,0.06,0.03,35,2988,0,1,0.00,0.03,36,3103,2,3,0.06,0.09,29,2466,1,2,0.04,0.07,21,761,2,1,0.24,0.12,23,1446,1,0,0.06,0.00,36,2825,6,4,0.19,0.13,23,1281,7,4,0.49,0.28,30,1565,3,1,0.17,0.06,38,3420,32,2638,0,1,0.00,0.03,31,2637,2,2,0.07,0.07,36,3140,6,1,0.17,0.03,37,3276,4,0,0.11,0.00,33,2418,0,0,0.00,0.00,31,1740,5,2,0.26,0.10,27,2181,4,8,0.17,0.33,31,2477,3,4,0.11,0.15,38,3231,2,3,0.06,0.08,38,2891,8,2,0.25,0.06
2016-11-19,Manchester Utd,1 - 1,Arsenal,D,-5.000,9.000,-4.000,-6.000,-2.400,-19.000,-18.000,0.000,1.000,-0.500,-0.480,21.000,6.000,-0.300,0.550,0.160,-0.030,-0.090,-15.000,-0.400,-51.000,-36.000,-0.012,4.000,10.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,35,3150,18,1584,0,0,0.00,0.00,21,1663,1,0,0.05,0.00,28,2483,1,3,0.04,0.11,18,1333,0,0,0.00,0.00,30,2608,5,4,0.17,0.14,25,1614,6,3,0.33,0.17,25,1554,4,5,0.23,0.29,23,1600,0,0,0.00,0.00,31,2464,1,5,0.04,0.18,32,1710,5,1,0.26,0.05,35,3097,33,2822,2,0,0.06,0.00,36,3153,0,2,0.00,0.06,26,2274,2,2,0.08,0.08,1,82,0,0,0.00,0.00,23,1236,1,4,0.07,0.29,33,2841,8,10,0.25,0.32,28,1916,10,2,0.47,0.09,29,1779,0,0,0.00,0.00,14,694,0,1,0.00,0.13,38,3217,24,10,0.67,0.28
2016-11-19,Everton,1 - 1,Swansea City,D,5.000,5.000,-10.000,20.000,4.200,13.000,14.000,0.000,1.000,0.350,0.360,97.000,47.000,2.400,2.550,1.230,0.010,0.000,-26.000,-0.680,-31.000,-5.000,0.081,5.000,13.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,19,1683,32,2819,2,3,0.06,0.10,36,3160,1,2,0.03,0.06,27,2250,3,2,0.12,0.08,26,2316,4,3,0.16,0.12,36,2899,5,8,0.16,0.25,11,509,0,1,0.00,0.18,12,613,1,1,0.15,0.15,33,2681,1,1,0.03,0.03,37,3266,25,6,0.69,0.17,37,3330,17,1409,0,0,0.00,0.00,11,920,0,0,0.00,0.00,31,2714,1,0,0.03,0.00,27,2430,0,2,0.00,0.07,34,2404,6,2,0.22,0.07,18,1145,0,2,0.00,0.16,30,2232,0,0,0.00,0.00,11,690,0,0,0.00,0.00,1,25,0,0,0.00,0.00,27,1922,3,1,0.14,0.05,38,3327,9,13,0.24,0.35
2016-11-19,Southampton,0 - 0,Liverpool,D,-10.000,0.000,10.000,-30.000,-7.600,-38.000,-25.000,0.000,1.000,-1.000,-0.660,-90.000,-57.000,-4.300,-2.370,-1.500,-0.040,-0.100,6.000,0.150,16.000,10.000,0.019,2.000,5.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,38,3420,30,2515,0,3,0.00,0.11,21,1853,1,0,0.05,0.00,28,2507,2,3,0.07,0.11,32,2643,0,3,0.00,0.10,35,3071,1,0,0.03,0.00,22,1301,0,0,0.00,0.00,15,934,6,1,0.58,0.10,24,1104,1,1,0.08,0.08,37,2899,7,1,0.22,0.03,10,900,16,1404,0,0,0.00,0.00,37,3323,0,2,0.00,0.05,29,2553,2,1,0.07,0.04,36,3154,7,3,0.20,0.09,29,2457,1,0,0.04,0.00,36,2972,6,8,0.18,0.24,24,2116,1,4,0.04,0.17,32,2371,5,2,0.19,0.08,31,2227,13,8,0.53,0.32,35,3062,11,7,0.32,0.21,27,2235,13,5,0.52,0.20
2016-11-19,Watford,2 - 1,Leicester City,W,-1.000,-1.000,2.000,-4.000,4.200,-7.000,-5.000,0.000,3.000,-0.180,-0.130,-11.000,-2.000,0.400,-0.290,-0.060,-0.020,-0.040,5.000,0.130,-3.000,-8.000,-0.032,-2.000,-5.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,38,3337,27,2282,1,2,0.04,0.08,22,1820,2,0,0.10,0.00,33,2769,1,1,0.03,0.03,21,825,1,0,0.11,0.00,29,2091,0,3,0.00,0.13,27,2030,0,2,0.00,0.09,27,1617,2,1,0.11,0.06,37,3203,7,1,0.20,0.03,13,1037,2,2,0.17,0.17,37,2944,10,4,0.31,0.12,9,754,27,2430,1,0,0.04,0.00,33,2926,2,1,0.06,0.03,35,2988,0,1,0.00,0.03,36,3103,2,3,0.06,0.09,29,2466,1,2,0.04,0.07,33,2411,2,6,0.07,0.22,24,1673,1,1,0.05,0.05,36,2825,6,4,0.19,0.13,35,2802,13,4,0.42,0.13,30,1565,3,1,0.17,0.06
2016-11-19,Stoke City,0 - 1,Bournemouth,L,-1.000,1.000,0.000,-2.000,-5.200,-16.000,-9.000,0.000,-1.000,-0.420,-0.240,-26.000,-25.000,-3.700,-0.680,-0.660,-0.020,-0.050,-11.000,-0.290,-9.000,2.000,0.038,1.000,2.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,28,2520,15,1168,0,0,0.00,0.00,36,3151,0,1,0.00,0.03,35,3146,1,0,0.03,0.00,35,3150,1,1,0.03,0.03,36,2930,6,2,0.18,0.06,32,2714,6,5,0.20,0.17,24,1517,1,3,0.06,0.18,21,1698,4,2,0.21,0.11,9,475,3,0,0.57,0.00,10,684,2,0,0.26,0.00,2,180,34,2939,0,1,0.00,0.03,38,3420,2,0,0.05,0.00,10,735,3,0,0.37,0.00,34,3060,4,3,0.12,0.09,27,1366,2,0,0.13,0.00,35,2957,1,3,0.03,0.09,36,2713,16,2,0.53,0.07,21,1467,7,5,0.43,0.31,2,39,0,0,0.00,0.00,20,1423,6,0,0.38,0.00
2016-11-19,Sunderland,3 - 0,Hull City,W,-3.000,-1.000,4.000,-10.000,-6.200,-8.000,-13.000,0.000,3.000,-0.210,-0.340,-8.000,-4.000,-0.400,-0.210,-0.110,-0.020,-0.070,-11.000,-0.290,34.000,45.000,0.060,1.000,2.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,29,2610,27,2270,1,0,0.04,0.00,18,1578,0,0,0.00,0.00,30,2545,1,0,0.04,0.00,24,1877,0,0,0.00,0.00,14,1024,0,2,0.00,0.18,31,2520,1,0,0.04,0.00,9,353,0,0,0.00,0.00,37,3321,15,2,0.41,0.05,18,1219,3,0,0.22,0.00,16,1440,11,714,2,0,0.25,0.00,26,2135,0,2,0.00,0.08,22,1722,3,0,0.16,0.00,33,2524,0,2,0.00,0.07,37,3185,3,1,0.08,0.03,16,1301,0,0,0.00,0.00,15,638,0,0,0.00,0.00,16,927,1,1,0.10,0.10,5,322,0,0,0.00,0.00,20,1710,7,2,0.37,0.11,12,764,0,1,0.00,0.12
2016-11-19,Crystal Palace,1 - 2,Manchester City,L,-11.000,-4.000,15.000,-37.000,-19.600,-27.000,-22.000,0.000,0.000,-0.710,-0.580,-192.000,-78.000,-2.900,-5.050,-2.050,-0.010,0.000,24.000,0.630,71.000,47.000,0.005,-5.000,-13.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,29,2610,38,3417,0,1,0.00,0.03,24,1974,3,0,0.14,0.00,23,1797,3,1,0.15,0.05,29,2123,0,2,0.00,0.08,32,2125,4,2,0.17,0.08,36,2519,3,4,0.11,0.14,35,3019,7,8,0.21,0.24,29,1999,5,3,0.23,0.14,36,3091,0,5,0.00,0.15,36,3131,15,2,0.43,0.06,22,1968,17,1346,0,1,0.00,0.07,11,820,3,0,0.33,0.00,29,2535,1,2,0.04,0.07,30,2592,1,0,0.03,0.00,33,2508,7,8,0.25,0.29,19,778,4,2,0.46,0.23,36,2877,6,17,0.19,0.53,32,2756,2,1,0.07,0.03,25,1941,5,0,0.23,0.00,31,2403,20,4,0.75,0.15
2016-11-19,Tottenham,3 - 2,West Ham,W,14.000,-1.000,-13.000,41.000,13.400,38.000,31.000,0.000,-4.000,1.000,0.810,172.000,121.000,11.100,4.520,3.180,0.020,-0.020,-38.000,-1.000,-72.000,-34.000,0.106,7.000,18.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,34,3004,33,2701,0,5,0.00,0.17,18,1530,2,2,0.12,0.12,33,2894,0,0,0.00,0.00,36,3043,2,1,0.06,0.03,36,3012,4,1,0.12,0.03,30,2056,1,1,0.04,0.04,36,3157,8,15,0.23,0.43,21,493,1,1,0.18,0.18,27,845,2,2,0.21,0.21,30,2521,29,5,1.04,0.18,22,1980,30,2587,2,1,0.07,0.03,26,2116,0,2,0.00,0.09,20,1755,0,0,0.00,0.00,31,2722,1,0,0.03,0.00,35,2706,8,2,0.27,0.07,22,1763,1,1,0.05,0.05,25,1438,6,3,0.38,0.19,18,1511,2,6,0.12,0.36,29,2434,9,3,0.33,0.11,4,181,1,0,0.50,0.00
2016-11-20,Middlesbrough,0 - 1,Chelsea,L,-25.000,10.000,15.000,-65.000,-7.800,-57.000,-31.000,0.000,1.000,-1.500,-0.810,-233.000,-107.000,-7.100,-6.140,-2.810,-0.070,-0.160,20.000,0.520,66.000,46.000,0.008,-5.000,-13.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,28,2520,24,1847,0,0,0.00,0.00,38,3420,1,1,0.03,0.03,26,2193,0,0,0.00,0.00,24,2160,1,1,0.04,0.04,34,2804,0,2,0.00,0.06,33,2773,4,0,0.13,0.00,24,1540,2,3,0.12,0.18,34,2695,0,1,0.00,0.03,27,1541,0,1,0.00,0.06,36,2870,9,5,0.28,0.16,36,3240,37,3296,6,0,0.16,0.00,38,3420,1,4,0.03,0.11,33,2954,1,0,0.03,0.00,31,2693,6,3,0.20,0.10,35,3138,1,1,0.03,0.03,34,2483,3,2,0.11,0.07,35,2694,1,7,0.03,0.23,36,2982,16,5,0.48,0.15,35,2140,9,9,0.38,0.38,35,3082,20,7,0.58,0.20
2016-11-21,West Brom,4 - 0,Burnley,W,1.000,2.000,-3.000,5.000,-3.000,4.000,9.000,0.000,-1.000,0.100,0.240,11.000,3.000,-0.100,0.290,0.080,0.020,0.070,-4.000,-0.110,-48.000,-44.000,-0.055,-4.000,-10.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,38,3420,32,2638,0,1,0.00,0.03,31,2637,2,2,0.07,0.07,36,3140,6,1,0.17,0.03,37,3276,4,0,0.11,0.00,33,2418,0,0,0.00,0.00,31,1740,5,2,0.26,0.10,27,2181,4,8,0.17,0.33,31,2477,3,4,0.11,0.15,38,3231,2,3,0.06,0.08,38,2891,8,2,0.25,0.06,35,3150,36,3240,0,2,0.00,0.06,35,3150,2,1,0.06,0.03,34,3015,1,0,0.03,0.00,37,3230,1,1,0.03,0.03,21,1764,1,2,0.05,0.10,32,2692,2,1,0.07,0.03,21,1068,1,3,0.08,0.25,20,998,1,2,0.09,0.18,31,2102,1,1,0.04,0.04,37,2064,10,3,0.44,0.13
2016-11-26,Burnley,1 - 2,Manchester City,L,-12.000,-2.000,14.000,-38.000,-24.700,-36.000,-30.000,0.000,1.000,-0.940,-0.790,-245.000,-94.000,-2.800,-6.450,-2.480,-0.020,-0.050,16.000,0.420,103.000,87.000,0.107,-2.000,-5.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3,270,36,3240,0,2,0.00,0.06,35,3150,2,1,0.06,0.03,34,3015,1,0,0.03,0.00,37,3230,1,1,0.03,0.03,21,1764,1,2,0.05,0.10,32,2692,2,1,0.07,0.03,21,1068,1,3,0.08,0.25,36,2836,2,1,0.06,0.03,20,998,1,2,0.09,0.18,37,2064,10,3,0.44,0.13,22,1968,17,1346,0,1,0.00,0.07,29,2535,1,2,0.04,0.07,25,2123,1,0,0.04,0.00,30,2592,1,0,0.03,0.00,15,568,0,0,0.00,0.00,33,2508,7,8,0.25,0.29,19,778,4,2,0.46,0.23,32,2756,2,1,0.07,0.03,25,1941,5,0,0.23,0.00,31,2403,20,4,0.75,0.15
2016-11-26,Liverpool,2 - 0,Sunderland,W,16.000,4.000,-20.000,52.000,22.300,49.000,41.000,0.000,-3.000,1.290,1.080,251.000,114.000,5.500,6.610,3.000,0.050,0.110,-27.000,-0.710,-134.000,-107.000,-0.080,6.000,15.800,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10,900,37,3323,0,2,0.00,0.05,29,2553,2,1,0.07,0.04,36,3154,7,3,0.20,0.09,29,2457,1,0,0.04,0.00,36,2972,6,8,0.18,0.24,24,2116,1,4,0.04,0.17,32,2371,5,2,0.19,0.08,31,2227,13,8,0.53,0.32,35,3062,11,7,0.32,0.21,27,2235,13,5,0.52,0.20,29,2610,27,2270,1,0,0.04,0.00,11,714,2,0,0.25,0.00,28,2158,0,1,0.00,0.04,30,2545,1,0,0.04,0.00,24,1877,0,0,0.00,0.00,14,1024,0,2,0.00,0.18,31,2520,1,0,0.04,0.00,15,803,0,0,0.00,0.00,37,3321,15,2,0.41,0.05,18,1219,3,0,0.22,0.00
2016-11-26,Hull City,1 - 1,West Brom,D,-3.000,-2.000,5.000,-11.000,8.600,-7.000,-9.000,0.000,0.000,-0.180,-0.240,-3.000,2.000,0.700,-0.080,0.060,-0.030,-0.080,29.000,0.770,54.000,25.000,-0.022,-1.000,-2.600,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16,1440,26,2135,0,2,0.00,0.08,22,1722,3,0,0.16,0.00,33,2524,0,2,0.00,0.07,37,3185,3,1,0.08,0.03,15,638,0,0,0.00,0.00,16,927,1,1,0.10,0.10,5,322,0,0,0.00,0.00,20,1710,7,2,0.37,0.11,12,764,0,1,0.00,0.12,38,3420,32,2638,0,1,0.00,0.03,31,2637,2,2,0.07,0.07,36,3140,6,1,0.17,0.03,37,3276,4,0,0.11,0.00,16,1301,0,0,0.00,0.00,33,2418,0,0,0.00,0.00,31,1740,5,2,0.26,0.10,27,2181,4,8,0.17,0.33,31,2477,3,4,0.11,0.15,38,3231,2,3,0.06,0.08,38,2891,8,2,0.25,0.06
2016-11-26,Leicester City,2 - 2,Middlesbrough,D,7.000,-5.000,-2.000,16.000,-5.400,20.000,10.000,0.000,-1.000,0.530,0.260,86.000,47.000,5.200,2.270,1.240,0.030,0.050,10.000,0.270,19.000,9.000,-0.029,-2.000,-5.200,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9,754,27,2430,1,0,0.04,0.00,33,2926,2,1,0.06,0.03,35,2988,0,1,0.00,0.03,36,3103,2,3,0.06,0.09,23,1446,1,0,0.06,0.00,33,2411,2,6,0.07,0.22,24,1673,1,1,0.05,0.05,36,2825,6,4,0.19,0.13,35,2802,13,4,0.42,0.13,30,1565,3,1,0.17,0.06,28,2520,24,1847,0,0,0.00,0.00,38,3420,1,1,0.03,0.03,26,2193,0,0,0.00,0.00,24,2160,1,1,0.04,0.04,34,2804,0,2,0.00,0.06,33,2773,4,0,0.13,0.00,24,1540,2,3,0.12,0.18,34,2695,0,1,0.00,0.03,27,1541,0,1,0.00,0.06,36,2870,9,5,0.28,0.16
2016-11-26,Swansea City,5 - 4,Crystal Palace,W,0.000,0.000,0.000,0.000,2.500,-3.000,-1.000,0.000,0.000,-0.080,-0.020,-38.000,8.000,4.900,-1.000,0.210,0.000,-0.030,7.000,0.180,3.000,-4.000,-0.011,1.000,2.700,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,37,3330,17,1409,0,0,0.00,0.00,11,920,0,0,0.00,0.00,31,2714,1,0,0.03,0.00,27,2430,0,2,0.00,0.07,34,2404,6,2,0.22,0.07,18,1145,0,2,0.00,0.16,30,2232,0,0,0.00,0.00,11,690,0,0,0.00,0.00,27,1922,3,1,0.14,0.05,38,3327,9,13,0.24,0.35,29,2610,38,3417,0,1,0.00,0.03,24,1974,3,0,0.14,0.00,23,1797,3,1,0.15,0.05,29,2123,0,2,0.00,0.08,32,2125,4,2,0.17,0.08,35,3019,7,8,0.21,0.24,29,1999,5,3,0.23,0.14,36,3091,0,5,0.00,0.15,36,3131,15,2,0.43,0.06,8,412,2,0,0.44,0.00
